product_id,product_name,category,sub_category,brand,supplier,price,discount_percent,stock_quantity,rating,reviews_count,weight_kg,color,size,material,warranty_years,country,warehouse_city,created_date,status
P1153,Make Sofa,Furniture,Sofa,IKEA,"Lee, Orr and Washington",39469,2,835,4.7,8296,9.34,Blue,Small,Glass,3,Liechtenstein,Pune,2026-03-02,Active
P1154,Today Chair,Furniture,Chair,Apple,"Henderson, George and Carr",12405,34,271,4.5,4170,1.81,Red,Medium,Plastic,2,Cyprus,Hyderabad,2025-12-16,Active
P1155,Central Headphones,Electronics,Headphones,Nike,"Shelton, Smith and Hall",35175,16,579,3.2,3451,14.92,Black,Medium,Plastic,5,Singapore,Mumbai,2025-12-22,Active
P1156,Sea Oil,Grocery,Oil,Sony,Richardson Group,29101,8,790,4.9,9527,11.68,Blue,Small,Leather,2,Saint Lucia,Mumbai,2024-08-20,Active
P1157,Anything Headphones,Electronics,Headphones,Nike,Reed Inc,32961,24,176,4.3,3403,4.0,Blue,Standard,Metal,0,Sri Lanka,Delhi,2025-11-21,Inactive
P1158,Fear Jeans,Fashion,Jeans,Dell,Harris-Wiggins,76956,35,396,3.6,3125,12.73,Blue,Standard,Leather,3,Saint Vincent and the Grenadines,Pune,2026-03-11,Inactive
P1159,Service Jeans,Fashion,Jeans,Nike,Reed LLC,98215,27,470,3.4,2505,11.88,Blue,Large,Aluminium,1,Bouvet Island (Bouvetoya),Mumbai,2025-11-17,Inactive
P1160,Speak Laptop,Electronics,Laptop,Apple,"Peters, Carlson and Horne",22289,26,350,4.7,286,10.78,Silver,Small,Aluminium,5,Mongolia,Chennai,2026-05-16,Inactive
P1161,Environmental Shirt,Fashion,Shirt,Dell,Nguyen-Bright,99213,12,496,4.9,3344,11.4,Blue,Small,Plastic,2,Chad,Chennai,2025-04-28,Active
P1162,Drive Snacks,Grocery,Snacks,Nike,Gomez-Reynolds,60875,0,683,4.9,3402,16.09,Red,Large,Plastic,2,Korea,Pune,2025-12-24,Inactive
P1163,Network Beverages,Grocery,Beverages,HP,Wood-Patel,45595,2,44,3.6,2595,19.79,Silver,Large,Leather,0,Belgium,Hyderabad,2025-04-01,Active
P1164,Read Shoes,Fashion,Shoes,Adidas,"Perez, Stephens and Garrett",80910,15,785,3.3,1516,18.66,Blue,Medium,Leather,0,Central African Republic,Chennai,2024-12-22,Active
P1165,Staff Jacket,Fashion,Jacket,HP,Day-Jordan,18646,35,351,3.0,7688,13.01,White,Small,Leather,3,Cameroon,Delhi,2025-04-07,Active
P1166,Life Jeans,Fashion,Jeans,Nike,"Rocha, Garcia and Barry",97592,23,414,3.4,2964,5.19,Red,Large,Aluminium,2,Tonga,Chennai,2024-10-22,Inactive
P1167,Create Mobile,Electronics,Mobile,IKEA,"Hines, Perry and Brown",36397,3,25,4.0,3398,19.88,Silver,Large,Metal,2,Bermuda,Hyderabad,2025-04-16,Active
P1168,Quickly Laptop,Electronics,Laptop,IKEA,Brooks and Sons,87352,29,86,3.4,9529,0.42,White,Standard,Metal,2,Nigeria,Delhi,2025-07-22,Inactive
P1169,Country Oil,Grocery,Oil,Apple,Maldonado and Sons,74024,18,575,4.8,4862,4.45,Blue,Medium,Glass,5,Kuwait,Pune,2025-08-21,Active
P1170,Best Chair,Furniture,Chair,Nike,Miller-Ramos,14131,2,343,3.7,2573,9.62,Blue,Standard,Plastic,2,Norway,Delhi,2024-10-07,Inactive
P1171,Throughout Jacket,Fashion,Jacket,Samsung,Marquez LLC,48534,11,708,3.0,3426,15.61,Black,Standard,Plastic,1,Panama,Bangalore,2025-09-11,Inactive
P1172,Bank Sofa,Furniture,Sofa,Dell,Miller-Thornton,22203,4,183,4.7,319,18.55,Black,Small,Metal,4,Mali,Hyderabad,2025-10-02,Active
P1173,Every Sofa,Furniture,Sofa,Apple,Griffin and Sons,87392,28,561,4.0,589,4.17,Black,Medium,Metal,4,Malaysia,Delhi,2026-07-08,Inactive
P1174,Today Mobile,Electronics,Mobile,Nike,"Bradley, Rojas and Bray",62977,37,312,3.3,4312,14.27,Black,Small,Glass,5,Uzbekistan,Delhi,2026-03-15,Inactive
P1175,Protect Chair,Furniture,Chair,Adidas,"Hebert, Mitchell and Ryan",27706,9,95,4.5,3564,15.24,Silver,Medium,Leather,3,Monaco,Bangalore,2026-06-30,Inactive
P1176,Eye Shoes,Fashion,Shoes,Apple,"Estrada, Arroyo and Palmer",76752,37,250,4.3,2025,10.1,White,Medium,Leather,1,Burundi,Mumbai,2025-12-30,Active
P1177,Clear Jeans,Fashion,Jeans,Nike,"Delacruz, Rodriguez and Williams",23095,36,622,3.6,4361,8.61,Black,Medium,Glass,4,Hong Kong,Delhi,2025-04-23,Active
P1178,Training Chair,Furniture,Chair,Samsung,Mathis-Jackson,96856,34,303,3.5,7702,10.63,Blue,Small,Aluminium,5,Guatemala,Bangalore,2025-03-20,Inactive
P1179,Couple Rice,Grocery,Rice,Sony,Norris PLC,46216,11,756,3.8,7942,11.15,Red,Small,Metal,2,Bahrain,Mumbai,2024-10-23,Inactive
P1180,Participant Rice,Grocery,Rice,Adidas,Martin-Hall,17806,7,411,4.3,2330,10.66,Blue,Standard,Aluminium,1,Saint Kitts and Nevis,Delhi,2026-04-07,Inactive
P1181,West Mobile,Electronics,Mobile,Adidas,Hunter-Bentley,71000,30,498,3.3,5231,1.33,Silver,Medium,Leather,4,Indonesia,Mumbai,2026-04-16,Inactive
P1182,Yard Tablet,Electronics,Tablet,HP,Norton-Patterson,99005,31,736,4.4,3467,12.21,Red,Small,Leather,1,Saint Martin,Bangalore,2025-01-01,Inactive
P1183,A Table,Furniture,Table,Sony,"Farmer, Harris and Hurley",56465,17,401,3.4,1917,7.49,Red,Large,Aluminium,1,Paraguay,Chennai,2025-04-05,Inactive
P1184,Edge Headphones,Electronics,Headphones,Dell,Johnson PLC,91944,23,41,3.5,2636,3.63,Blue,Standard,Metal,3,Togo,Mumbai,2026-06-29,Active
P1185,Him Shirt,Fashion,Shirt,Nike,"Patterson, Scott and Hess",75948,32,563,4.5,1315,8.5,Blue,Medium,Glass,2,Netherlands,Pune,2026-04-18,Inactive
P1186,Top Shirt,Fashion,Shirt,HP,Jackson-Adkins,53761,27,713,4.2,8083,17.15,White,Medium,Glass,1,Puerto Rico,Hyderabad,2024-12-11,Active
P1187,Thank Chair,Furniture,Chair,Adidas,King-Cabrera,67351,9,233,3.5,7529,18.33,Silver,Standard,Aluminium,1,Bangladesh,Hyderabad,2025-11-11,Inactive
P1188,Put Shirt,Fashion,Shirt,Sony,Mendoza LLC,30759,34,357,4.2,8632,5.18,Silver,Standard,Aluminium,0,Azerbaijan,Bangalore,2024-12-27,Inactive
P1189,Section Chair,Furniture,Chair,Nike,"Guzman, Young and Shea",85659,34,902,3.9,7657,1.02,White,Large,Aluminium,4,Singapore,Pune,2026-07-26,Active
P1190,Process Bed,Furniture,Bed,Samsung,"Hughes, Riley and Russell",47676,18,743,3.5,2006,9.75,Black,Large,Glass,5,Norway,Mumbai,2024-08-19,Inactive
P1191,Education Rice,Grocery,Rice,Adidas,Armstrong-Sanchez,47117,8,439,3.1,7897,8.76,Silver,Large,Aluminium,3,Dominican Republic,Pune,2025-09-05,Active
P1192,Degree Jacket,Fashion,Jacket,Sony,Hartman PLC,8473,10,847,3.8,2085,7.99,Silver,Standard,Aluminium,0,Netherlands,Hyderabad,2025-10-01,Active
P1193,Remain Tablet,Electronics,Tablet,IKEA,Mueller-Hall,962,1,864,3.8,6747,15.58,Blue,Standard,Leather,0,Ireland,Chennai,2026-01-22,Active
P1194,Star Smart Watch,Electronics,Smart Watch,HP,"Caldwell, Weiss and Johnson",63005,40,998,3.6,5255,10.88,Silver,Large,Plastic,4,Turkmenistan,Bangalore,2026-01-06,Inactive
P1195,Before Laptop,Electronics,Laptop,Sony,"Ramsey, Ruiz and Jones",42260,4,935,4.4,8049,11.01,Red,Medium,Leather,4,South Georgia and the South Sandwich Islands,Chennai,2025-04-04,Active
P1196,Speak Rice,Grocery,Rice,Dell,Kelly-Smith,8464,1,388,4.9,1219,14.2,Red,Small,Aluminium,3,Guatemala,Pune,2025-06-21,Inactive
P1197,Stand Bed,Furniture,Bed,IKEA,Lewis Inc,62319,12,964,4.2,9041,3.61,Red,Large,Glass,1,New Caledonia,Pune,2025-04-16,Inactive
P1198,Movie Table,Furniture,Table,HP,Warren-Fernandez,83543,27,319,3.5,5006,1.13,Red,Standard,Plastic,4,Panama,Bangalore,2024-08-10,Active
P1199,National Bed,Furniture,Bed,Nike,Brooks Ltd,77507,27,84,3.1,9999,2.49,Blue,Large,Aluminium,3,Mali,Pune,2026-01-31,Inactive
P1200,Still Shoes,Fashion,Shoes,Dell,Jones and Sons,55280,8,301,4.7,4417,9.15,Red,Medium,Leather,0,Singapore,Mumbai,2025-11-13,Inactive
P1201,Model Shirt,Fashion,Shirt,Sony,Ross and Sons,33301,3,485,4.1,2033,18.72,Blue,Standard,Plastic,3,Senegal,Chennai,2025-07-16,Inactive
P1202,Toward Jeans,Fashion,Jeans,Samsung,Green and Sons,82052,33,602,4.0,2117,11.72,Black,Medium,Glass,1,Maldives,Chennai,2025-10-19,Active
P1203,Case Shoes,Fashion,Shoes,Nike,Owen-Blanchard,35145,5,357,3.4,6663,3.49,Red,Standard,Plastic,3,Taiwan,Bangalore,2026-03-08,Inactive
P1204,Tend Chair,Furniture,Chair,Apple,Gordon-Williams,35079,7,920,3.3,2073,12.99,White,Standard,Leather,3,Saudi Arabia,Mumbai,2025-11-15,Active
P1205,Political Beverages,Grocery,Beverages,Dell,Robinson PLC,88828,2,111,3.9,9715,18.39,Blue,Small,Glass,5,Montserrat,Hyderabad,2026-02-25,Active
P1206,Such Headphones,Electronics,Headphones,Sony,Carroll Group,39025,10,328,3.9,4959,12.85,Silver,Medium,Plastic,1,British Indian Ocean Territory (Chagos Archipelago),Pune,2025-01-13,Inactive
P1207,Play Chair,Furniture,Chair,Nike,"Reyes, Hodges and Schmidt",70152,37,951,4.9,7467,17.05,Blue,Small,Glass,3,Turks and Caicos Islands,Delhi,2024-11-07,Inactive
P1208,Record Jeans,Fashion,Jeans,IKEA,Mahoney Inc,21998,40,179,3.6,4940,6.91,White,Large,Leather,1,Western Sahara,Pune,2025-01-19,Active
P1209,Begin Bed,Furniture,Bed,Samsung,Flores Ltd,52708,19,664,3.1,7017,0.13,Red,Large,Leather,5,Belgium,Hyderabad,2025-03-16,Active
P1210,Office Snacks,Grocery,Snacks,Sony,"Sutton, Parsons and Mays",92496,23,241,4.0,7215,13.34,Blue,Medium,Aluminium,1,Pitcairn Islands,Bangalore,2025-01-25,Inactive
P1211,Majority Bed,Furniture,Bed,Apple,"Vasquez, Arnold and Roth",79447,32,763,4.1,6559,16.78,White,Standard,Glass,1,Bouvet Island (Bouvetoya),Chennai,2025-08-02,Active
P1212,Member Laptop,Electronics,Laptop,Dell,Vang PLC,1757,21,238,3.8,7609,9.23,Black,Standard,Metal,1,Albania,Bangalore,2024-10-05,Inactive
P1213,College Chair,Furniture,Chair,Nike,Campos-Bennett,48500,18,330,3.7,1200,10.31,Red,Small,Plastic,4,Zambia,Hyderabad,2025-12-18,Inactive
P1214,Look Beverages,Grocery,Beverages,Adidas,Wheeler-Butler,6466,19,604,4.8,2265,8.21,Red,Medium,Glass,5,Equatorial Guinea,Bangalore,2026-07-17,Inactive
P1215,As Tablet,Electronics,Tablet,Samsung,"Ward, Adams and Guerrero",70669,11,305,4.3,6238,9.69,Blue,Small,Glass,3,Nauru,Chennai,2024-09-07,Inactive
P1216,Investment Rice,Grocery,Rice,Adidas,Owens-Kennedy,728,23,114,3.5,5253,11.32,Red,Large,Glass,5,Paraguay,Mumbai,2025-08-23,Inactive
P1217,Require Shoes,Fashion,Shoes,Nike,"Alexander, Daniel and Vasquez",13362,15,128,4.2,763,9.25,Red,Small,Leather,1,Austria,Chennai,2024-08-17,Active
P1218,Design Beverages,Grocery,Beverages,Adidas,Zhang-Parrish,12816,6,44,3.9,4983,0.62,Black,Standard,Aluminium,0,Germany,Hyderabad,2026-03-26,Active
P1219,Either Oil,Grocery,Oil,Samsung,"Richard, Wilkerson and Guerra",38180,21,173,4.1,6324,4.86,White,Standard,Plastic,0,Nigeria,Hyderabad,2025-03-14,Inactive
P1220,Thus Mobile,Electronics,Mobile,Nike,Williams Inc,98445,30,109,3.4,6580,3.71,Blue,Medium,Aluminium,5,Timor-Leste,Chennai,2025-12-06,Inactive
P1221,Level Rice,Grocery,Rice,Sony,Mills-Evans,80290,24,807,4.9,807,8.86,Blue,Medium,Glass,2,Anguilla,Pune,2025-09-24,Active
P1222,Know Beverages,Grocery,Beverages,Nike,Burke-Young,85567,25,875,3.8,4013,1.4,White,Small,Metal,0,Somalia,Delhi,2025-07-22,Inactive
P1223,Even Smart Watch,Electronics,Smart Watch,Adidas,Morse-Kent,17524,39,60,3.5,3754,5.56,Black,Large,Metal,3,Angola,Pune,2026-06-05,Inactive
P1224,Top Jeans,Fashion,Jeans,Samsung,"Bryant, Gibson and Williams",54679,17,239,3.5,1510,11.65,Red,Small,Plastic,4,Tunisia,Pune,2025-03-13,Active
P1225,Dog Headphones,Electronics,Headphones,Dell,Harris Inc,64183,14,199,3.4,5254,18.75,Red,Medium,Aluminium,4,Afghanistan,Pune,2025-01-05,Inactive
P1226,For Jacket,Fashion,Jacket,Dell,Davis-Suarez,42616,23,206,4.8,9013,16.93,Black,Standard,Plastic,0,Malta,Bangalore,2025-05-24,Active
P1227,Population Laptop,Electronics,Laptop,IKEA,Travis and Sons,74722,34,124,4.0,3757,9.82,Red,Medium,Aluminium,0,Russian Federation,Bangalore,2024-11-15,Inactive
P1228,Campaign Shoes,Fashion,Shoes,HP,Fowler PLC,4138,0,215,3.4,1725,17.5,Silver,Large,Aluminium,1,Chad,Hyderabad,2024-10-18,Active
P1229,Bag Oil,Grocery,Oil,HP,Morales-Robertson,3590,11,871,3.7,3317,12.81,White,Standard,Glass,2,Palestinian Territory,Mumbai,2025-11-03,Inactive
P1230,Scientist Mobile,Electronics,Mobile,HP,"Henry, Stewart and Myers",29273,33,74,4.5,9127,8.89,White,Standard,Glass,5,Bouvet Island (Bouvetoya),Hyderabad,2025-11-26,Inactive
P1231,Build Sofa,Furniture,Sofa,Sony,Heath and Sons,6023,17,311,3.6,9950,12.28,Red,Small,Leather,2,Lesotho,Mumbai,2026-05-07,Inactive
P1232,View Sofa,Furniture,Sofa,HP,"Donovan, Maldonado and Orr",35782,32,379,4.2,4301,2.35,White,Small,Metal,0,Romania,Hyderabad,2024-12-22,Inactive
P1233,Though Shoes,Fashion,Shoes,Samsung,Doyle Group,25422,28,890,4.6,1332,19.97,Silver,Large,Metal,0,Timor-Leste,Delhi,2025-04-25,Inactive
P1234,Fill Sofa,Furniture,Sofa,IKEA,Wright Group,25029,38,43,4.8,6892,2.13,Blue,Large,Leather,2,Korea,Delhi,2026-06-02,Active
P1235,Able Tablet,Electronics,Tablet,Nike,Moody-Pope,26227,21,762,4.1,6564,2.24,Black,Medium,Leather,4,Kenya,Hyderabad,2025-07-28,Inactive
P1236,Begin Shoes,Fashion,Shoes,Nike,Weaver-Smith,21892,17,265,4.3,6445,8.61,Red,Medium,Metal,4,Samoa,Pune,2026-07-13,Inactive
P1237,Line Bed,Furniture,Bed,Samsung,Maddox PLC,67950,5,653,4.2,2570,8.34,Red,Medium,Leather,5,Zambia,Pune,2024-08-28,Inactive
P1238,Gun Snacks,Grocery,Snacks,Nike,Kirk-Perry,775,18,632,3.4,8481,5.58,Silver,Small,Aluminium,3,Latvia,Pune,2026-01-14,Active
P1239,Similar Beverages,Grocery,Beverages,Nike,"Gallagher, Pham and Stewart",36836,26,425,4.3,6976,3.86,White,Standard,Metal,4,Comoros,Hyderabad,2025-07-30,Inactive
P1240,Most Jacket,Fashion,Jacket,Dell,Martinez LLC,87937,22,244,4.7,8347,1.81,Silver,Standard,Leather,2,United Kingdom,Chennai,2024-08-14,Active
P1241,Wife Rice,Grocery,Rice,Sony,Smith-Curry,74464,16,242,4.9,548,6.07,Blue,Medium,Leather,0,San Marino,Mumbai,2025-11-15,Inactive
P1242,Need Laptop,Electronics,Laptop,HP,Bender Group,92266,39,476,4.1,2014,14.44,Red,Standard,Plastic,0,Kiribati,Mumbai,2025-09-24,Inactive
P1243,Data Chair,Furniture,Chair,Sony,Williams-Hutchinson,9207,35,75,4.3,5303,13.42,Blue,Standard,Metal,4,Heard Island and McDonald Islands,Delhi,2025-11-15,Inactive
P1244,Offer Bed,Furniture,Bed,Samsung,Gonzalez-Hall,74569,22,764,3.4,2924,8.61,Red,Medium,Glass,3,Greece,Chennai,2024-09-07,Active
P1245,Them Beverages,Grocery,Beverages,Adidas,Robertson-Adkins,8322,11,586,4.9,3495,4.88,Red,Large,Aluminium,2,Philippines,Chennai,2026-01-12,Active
P1246,Rock Shirt,Fashion,Shirt,HP,Thomas Inc,58412,28,388,5.0,9164,4.55,Blue,Standard,Aluminium,3,Ukraine,Mumbai,2025-09-14,Inactive
P1247,Often Smart Watch,Electronics,Smart Watch,Nike,Lewis-Harper,88049,9,841,4.0,7716,10.39,Black,Small,Leather,5,Tonga,Bangalore,2024-08-10,Inactive
P1248,Reality Tablet,Electronics,Tablet,Sony,"Mcdonald, Jones and Ross",66888,33,306,4.0,4327,1.78,Black,Small,Glass,3,Fiji,Mumbai,2026-04-08,Inactive
P1249,Film Snacks,Grocery,Snacks,Nike,"Bowen, Miller and Mitchell",5830,9,261,3.1,5373,11.31,Silver,Large,Plastic,3,Tokelau,Hyderabad,2026-04-15,Inactive
P1250,Accept Shirt,Fashion,Shirt,Samsung,Brown-Chan,54431,6,893,4.1,8703,11.37,White,Medium,Glass,5,Eritrea,Hyderabad,2025-10-18,Active
P1251,History Oil,Grocery,Oil,HP,Burton Group,20946,12,620,4.5,3060,13.84,Blue,Large,Aluminium,0,New Zealand,Hyderabad,2025-12-10,Active
P1252,Agent Smart Watch,Electronics,Smart Watch,Nike,Harper-Taylor,48089,33,669,3.3,4421,9.57,White,Standard,Metal,4,Guatemala,Bangalore,2026-03-18,Inactive
P1253,Give Jeans,Fashion,Jeans,Apple,Johnson Inc,22562,10,165,3.1,6359,1.58,Red,Standard,Aluminium,2,Bahamas,Mumbai,2025-06-18,Active
P1254,Probably Rice,Grocery,Rice,Samsung,Stevens Ltd,7796,11,692,3.6,1888,0.85,Silver,Small,Metal,1,Pakistan,Pune,2025-09-18,Inactive
P1255,Walk Table,Furniture,Table,Samsung,Herman-Mason,20094,20,550,4.8,1097,16.73,White,Standard,Glass,5,Djibouti,Chennai,2025-02-05,Active
P1256,Paper Jeans,Fashion,Jeans,Apple,"Ryan, Hanson and Buchanan",80762,11,220,3.9,9219,16.44,White,Large,Metal,5,Qatar,Mumbai,2025-05-15,Active
P1257,Bad Rice,Grocery,Rice,Sony,"Martin, Hunt and Myers",39488,20,468,4.7,2133,2.96,Blue,Large,Glass,5,Korea,Chennai,2025-11-07,Active
P1258,Whole Shoes,Fashion,Shoes,Dell,"Jackson, Jackson and Carson",24467,6,527,4.9,5824,11.6,Silver,Large,Plastic,0,San Marino,Bangalore,2025-07-04,Inactive
P1259,Control Table,Furniture,Table,Dell,"Church, Brown and Gilbert",74505,29,803,4.2,5119,0.57,Red,Large,Leather,4,Palestinian Territory,Mumbai,2026-03-29,Inactive
P1260,Protect Bed,Furniture,Bed,Sony,"Murphy, Wallace and King",65605,7,566,3.3,1997,7.08,Red,Standard,Glass,3,Uruguay,Pune,2024-10-06,Active
P1261,Treat Mobile,Electronics,Mobile,IKEA,Morris and Sons,30045,30,355,3.3,2391,8.52,Red,Large,Glass,3,Niger,Bangalore,2025-09-10,Active
P1262,Cell Shoes,Fashion,Shoes,Sony,Jones PLC,89043,0,718,4.7,3508,3.0,Silver,Medium,Plastic,0,Saudi Arabia,Delhi,2025-02-17,Active
P1263,Subject Snacks,Grocery,Snacks,Adidas,"Wolf, White and Lewis",46646,30,398,4.4,3291,5.62,Black,Small,Aluminium,4,Macao,Pune,2026-04-29,Active
P1264,About Jeans,Fashion,Jeans,HP,"Taylor, Sanchez and Taylor",27997,39,374,3.8,3341,1.23,Blue,Large,Aluminium,0,Cocos (Keeling) Islands,Bangalore,2025-11-05,Inactive
P1265,Herself Smart Watch,Electronics,Smart Watch,Samsung,Schmidt Ltd,51432,24,642,3.2,8640,4.31,Blue,Medium,Plastic,4,South Georgia and the South Sandwich Islands,Mumbai,2024-11-29,Inactive
P1266,Full Snacks,Grocery,Snacks,Dell,Weiss Group,84430,25,775,4.3,4209,6.56,Red,Large,Plastic,4,Liberia,Hyderabad,2026-04-18,Inactive
P1267,Democratic Oil,Grocery,Oil,Sony,Decker-Lewis,74479,37,582,4.8,5637,0.15,Silver,Small,Aluminium,4,Palau,Chennai,2024-12-12,Inactive
P1268,Hundred Oil,Grocery,Oil,IKEA,Stein Ltd,68773,35,42,4.4,3326,6.21,Red,Medium,Plastic,4,Bahamas,Chennai,2025-10-24,Active
P1269,Follow Snacks,Grocery,Snacks,Apple,Williams and Sons,37457,3,703,4.4,681,11.52,Silver,Medium,Glass,5,Sweden,Pune,2025-07-27,Active
P1270,Prevent Oil,Grocery,Oil,IKEA,Chapman-Tucker,35164,9,162,4.1,1288,7.05,Blue,Medium,Metal,3,Botswana,Delhi,2025-07-19,Active
P1271,Strategy Bed,Furniture,Bed,Sony,Davis PLC,97222,14,857,3.9,6850,8.79,Blue,Small,Glass,0,Iran,Mumbai,2026-01-16,Active
P1272,Not Smart Watch,Electronics,Smart Watch,Adidas,Johnson-Palmer,16202,33,986,4.0,9918,5.8,Red,Small,Aluminium,5,Lithuania,Chennai,2025-06-21,Active
P1273,Summer Jeans,Fashion,Jeans,Dell,"Orr, Payne and Davis",35188,34,845,4.5,1873,12.81,Blue,Large,Leather,1,Bolivia,Mumbai,2024-09-24,Inactive
P1274,Blue Beverages,Grocery,Beverages,Sony,Morris-Mejia,39637,5,858,5.0,9315,9.43,White,Small,Aluminium,0,Faroe Islands,Bangalore,2026-03-14,Active
P1275,Mouth Jeans,Fashion,Jeans,HP,Gonzalez-Gibson,59890,20,435,3.8,1488,19.29,Red,Large,Glass,0,Hong Kong,Hyderabad,2024-08-23,Active
P1276,Attention Headphones,Electronics,Headphones,Apple,Mann-Wilson,36272,39,897,4.5,4637,13.77,Silver,Large,Leather,1,Mauritius,Bangalore,2026-03-31,Inactive
P1277,Degree Beverages,Grocery,Beverages,IKEA,"Johnson, Flores and Castro",2166,15,7,3.4,4561,0.68,Black,Small,Leather,0,Monaco,Pune,2026-05-17,Active
P1278,Up Table,Furniture,Table,HP,Beck-Anderson,80287,2,531,5.0,710,13.77,Black,Standard,Metal,2,Bulgaria,Pune,2025-02-24,Active
P1279,Material Jacket,Fashion,Jacket,IKEA,Clarke-Thornton,55565,8,193,3.8,8502,18.47,Silver,Standard,Aluminium,3,Qatar,Hyderabad,2026-07-23,Active
P1280,Behind Mobile,Electronics,Mobile,IKEA,Woodward PLC,13849,14,525,3.8,6319,14.38,Blue,Standard,Leather,1,Equatorial Guinea,Chennai,2024-09-26,Inactive
P1281,Oil Sofa,Furniture,Sofa,Adidas,Lewis-Stewart,3944,8,682,4.0,5996,12.17,Black,Large,Aluminium,3,Australia,Mumbai,2024-11-01,Inactive
P1282,What Sofa,Furniture,Sofa,Samsung,Freeman-Villegas,87812,39,774,4.1,1313,17.04,Silver,Medium,Aluminium,5,Gibraltar,Chennai,2024-12-30,Inactive
P1283,Wrong Shoes,Fashion,Shoes,Dell,"Weaver, Johnson and Swanson",27688,6,384,4.8,6755,6.95,Black,Medium,Aluminium,5,Chad,Mumbai,2025-04-21,Inactive
P1284,Necessary Table,Furniture,Table,Adidas,Taylor-Villegas,23394,19,227,4.7,5523,7.34,Red,Medium,Metal,5,Nepal,Pune,2025-09-11,Inactive
P1285,Foot Laptop,Electronics,Laptop,Sony,Blair Ltd,87194,14,166,3.7,4575,8.87,Black,Small,Plastic,3,Vietnam,Delhi,2025-07-23,Inactive
P1286,Require Headphones,Electronics,Headphones,Adidas,Cox Group,29959,27,142,4.2,5857,19.37,Black,Large,Metal,0,United Arab Emirates,Bangalore,2026-01-30,Inactive
P1287,Hear Oil,Grocery,Oil,Apple,"Singh, Gonzales and Waller",44329,31,774,3.9,7434,14.51,Blue,Standard,Plastic,3,Slovakia (Slovak Republic),Pune,2024-09-15,Inactive
P1288,Finally Sofa,Furniture,Sofa,Samsung,Scott-Nelson,94494,40,567,4.8,6387,16.41,Blue,Large,Aluminium,2,Serbia,Hyderabad,2024-11-19,Active
P1289,Leader Headphones,Electronics,Headphones,Sony,"Daniels, Jones and Moody",30607,25,574,3.5,5508,19.57,White,Large,Metal,2,Cocos (Keeling) Islands,Chennai,2025-09-16,Inactive
P1290,Past Bed,Furniture,Bed,IKEA,Garcia LLC,84224,29,154,4.0,6200,5.4,Silver,Standard,Leather,1,Mongolia,Chennai,2026-03-04,Inactive
P1291,Even Oil,Grocery,Oil,Nike,Hughes-Roberts,4289,16,298,4.5,7302,1.4,Black,Small,Leather,5,Saint Kitts and Nevis,Chennai,2025-04-16,Active
P1292,Traditional Smart Watch,Electronics,Smart Watch,Samsung,Stewart and Sons,32964,33,486,4.6,3484,1.28,Red,Large,Glass,5,Madagascar,Bangalore,2025-05-29,Active
P1293,Answer Chair,Furniture,Chair,Dell,Brown-Bradley,94493,23,590,3.2,8657,0.8,Silver,Large,Metal,0,Cook Islands,Chennai,2025-10-25,Inactive
P1294,Behavior Oil,Grocery,Oil,Nike,Johnson-Davis,72628,6,952,4.1,5687,0.96,White,Medium,Plastic,0,United States of America,Hyderabad,2024-12-12,Active
P1295,Finish Tablet,Electronics,Tablet,Dell,"Murray, Flores and Leon",15557,22,138,3.0,5186,16.42,Blue,Small,Aluminium,2,San Marino,Chennai,2024-09-26,Active
P1296,She Shoes,Fashion,Shoes,Samsung,"Mckenzie, Smith and Patterson",92444,3,164,3.9,4836,3.65,Red,Small,Metal,1,Armenia,Bangalore,2025-09-20,Active
P1297,Skin Smart Watch,Electronics,Smart Watch,Apple,"Castro, Vaughn and Harris",32266,29,160,3.8,7092,2.3,Black,Standard,Metal,1,Djibouti,Delhi,2025-09-30,Active
P1298,Everything Laptop,Electronics,Laptop,IKEA,"Caldwell, Wilson and Jenkins",50290,6,680,3.6,5371,12.29,Blue,Small,Plastic,3,Trinidad and Tobago,Mumbai,2024-10-21,Active
P1299,Building Sofa,Furniture,Sofa,Adidas,Brown Ltd,72692,7,551,4.2,8922,14.22,Black,Medium,Aluminium,5,Myanmar,Bangalore,2025-07-22,Inactive
P1300,Imagine Mobile,Electronics,Mobile,Apple,"Smith, Scott and York",44382,2,680,3.3,199,7.7,Blue,Medium,Glass,4,French Southern Territories,Chennai,2025-09-23,Inactive
P1301,Game Jeans,Fashion,Jeans,Sony,"Ruiz, Johnson and Palmer",36199,26,358,3.1,6808,8.82,Red,Medium,Glass,5,Uruguay,Pune,2025-09-21,Inactive
P1302,Team Tablet,Electronics,Tablet,IKEA,"Thomas, Mercado and Vazquez",96531,18,59,3.3,6815,5.23,Silver,Medium,Metal,2,Congo,Pune,2025-05-18,Active
P1303,Water Sofa,Furniture,Sofa,HP,Pruitt-Novak,63147,25,108,3.1,4752,2.63,Silver,Standard,Metal,4,Nepal,Hyderabad,2024-09-22,Inactive
P1304,Charge Oil,Grocery,Oil,Sony,Figueroa-Escobar,12979,36,287,4.1,5292,3.12,Black,Large,Metal,5,Djibouti,Bangalore,2025-04-15,Active
P1305,Professor Rice,Grocery,Rice,Apple,"Silva, Rojas and Poole",97246,17,847,4.5,4323,2.65,Blue,Medium,Aluminium,4,Congo,Hyderabad,2025-02-17,Inactive
